timestamp,gps_lat,gps_lon,qmi_tag,rat_mode,lte_plmn,lte_tac,lte_ecgi,lte_earfcn,lte_pci,lte_rsrp_dbm,lte_rsrq_db,lte_rssi_dbm,nr_plmn,nr_tac,nr_nci,nr_arfcn,nr_pci,nr_rsrp_dbm,nr_rsrq_db,nr_snr_db,lte_interfreq_neighbors_json
2026-05-07T12:59:18.742845Z,,,QMI,nsa,24201,33131,51275779,3150,214,-89.3,-17.3,-61.5,,,,643296,,,,,"[{""earfcn"":""1450"",""pci"":""214"",""rsrp"":""-71.2"",""rsrq"":""-12.5"",""rssi"":""-49.6""},{""earfcn"":""1450"",""pci"":""199"",""rsrp"":""-73.9"",""rsrq"":""-14.8"",""rssi"":""-49.6""},{""earfcn"":""1450"",""pci"":""213"",""rsrp"":""-71.7"",""rsrq"":""-12.4"",""rssi"":""-49.6""},{""earfcn"":""3348"",""pci"":""65"",""rsrp"":""-93.7"",""rsrq"":""-20.0"",""rssi"":""-63.1""},{""earfcn"":""3348"",""pci"":""430"",""rsrp"":""-75.9"",""rsrq"":""-8.7"",""rssi"":""-57.7""},{""earfcn"":""3348"",""pci"":""472"",""rsrp"":""-86.5"",""rsrq"":""-17.2"",""rssi"":""-57.7""},{""earfcn"":""3348"",""pci"":""429"",""rsrp"":""-90.3"",""rsrq"":""-16.0"",""rssi"":""-57.7""},{""earfcn"":""1306"",""pci"":""123"",""rsrp"":""-85.4"",""rsrq"":""-17.9"",""rssi"":""-57.7""},{""earfcn"":""1306"",""pci"":""292"",""rsrp"":""-72.3"",""rsrq"":""-11.3"",""rssi"":""-51.5""},{""earfcn"":""1306"",""pci"":""251"",""rsrp"":""-81.3"",""rsrq"":""-15.7"",""rssi"":""-51.5""}]"
2026-05-07T12:59:29.438621Z,,,QMI,nsa,24201,33131,51275779,3150,213,-81.2,-7.9,-53.0,,,,643296,,,,,"[{""earfcn"":""1450"",""pci"":""213"",""rsrp"":""-69.3"",""rsrq"":""-9.9"",""rssi"":""-50.4""},{""earfcn"":""1450"",""pci"":""199"",""rsrp"":""-80.9"",""rsrq"":""-20.0"",""rssi"":""-51.7""},{""earfcn"":""1450"",""pci"":""214"",""rsrp"":""-79.4"",""rsrq"":""-19.7"",""rssi"":""-50.4""},{""earfcn"":""3348"",""pci"":""430"",""rsrp"":""-81.7"",""rsrq"":""-8.3"",""rssi"":""-63.7""},{""earfcn"":""3348"",""pci"":""429"",""rsrp"":""-86.0"",""rsrq"":""-13.2"",""rssi"":""-63.7""},{""earfcn"":""1306"",""pci"":""292"",""rsrp"":""-70.6"",""rsrq"":""-8.4"",""rssi"":""-53.3""},{""earfcn"":""1306"",""pci"":""251"",""rsrp"":""-83.6"",""rsrq"":""-17.2"",""rssi"":""-57.3""}]"
2026-05-07T12:59:50.086691Z,,,QMI,lte,24201,33131,51275777,1450,214,-80.0,-14.2,-44.5,,,,,,,,,"[{""earfcn"":""3150"",""pci"":""214"",""rsrp"":""-94.6"",""rsrq"":""-7.6"",""rssi"":""-66.7""},{""earfcn"":""3150"",""pci"":""199"",""rsrp"":""-104.2"",""rsrq"":""-19.9"",""rssi"":""-75.3""},{""earfcn"":""3348"",""pci"":""429"",""rsrp"":""-96.0"",""rsrq"":""-7.7"",""rssi"":""-80.5""},{""earfcn"":""3348"",""pci"":""430"",""rsrp"":""-104.2"",""rsrq"":""-14.2"",""rssi"":""-80.5""},{""earfcn"":""300"",""pci"":""275"",""rsrp"":""-91.8"",""rsrq"":""-9.4"",""rssi"":""-74.6""},{""earfcn"":""300"",""pci"":""274"",""rsrp"":""-99.8"",""rsrq"":""-15.7"",""rssi"":""-74.7""},{""earfcn"":""300"",""pci"":""164"",""rsrp"":""-97.7"",""rsrq"":""-15.2"",""rssi"":""-74.7""}]"
2026-05-07T13:00:00.778196Z,,,QMI,nsa,24201,33131,51275782,3348,429,-74.4,-8.8,-45.2,,,,643296,,,,,"[{""earfcn"":""3150"",""pci"":""214"",""rsrp"":""-72.8"",""rsrq"":""-8.4"",""rssi"":""-55.3""},{""earfcn"":""3150"",""pci"":""199"",""rsrp"":""-82.4"",""rsrq"":""-17.5"",""rssi"":""-55.3""},{""earfcn"":""3150"",""pci"":""213"",""rsrp"":""-109.4"",""rsrq"":""-20.0"",""rssi"":""-74.1""},{""earfcn"":""1450"",""pci"":""214"",""rsrp"":""-63.0"",""rsrq"":""-8.2"",""rssi"":""-45.8""},{""earfcn"":""1450"",""pci"":""199"",""rsrp"":""-70.8"",""rsrq"":""-15.4"",""rssi"":""-45.8""},{""earfcn"":""1450"",""pci"":""213"",""rsrp"":""-97.8"",""rsrq"":""-20.0"",""rssi"":""-62.4""}]"
2026-05-07T13:00:16.718448Z,,,QMI,nsa,24201,33131,51275782,3348,429,-77.8,-6.5,-51.7,,,,643296,,,,,"[{""earfcn"":""3150"",""pci"":""214"",""rsrp"":""-81.0"",""rsrq"":""-8.3"",""rssi"":""-63.9""},{""earfcn"":""1450"",""pci"":""214"",""rsrp"":""-72.5"",""rsrq"":""-9.7"",""rssi"":""-52.4""}]"
2026-05-07T13:00:42.328888Z,,,QMI,nsa,24201,33131,51275782,3348,429,-94.6,-7.2,-65.9,,,,643296,,,,,"[{""earfcn"":""3150"",""pci"":""214"",""rsrp"":""-97.7"",""rsrq"":""-11.3"",""rssi"":""-76.7""},{""earfcn"":""3150"",""pci"":""327"",""rsrp"":""-105.2"",""rsrq"":""-19.5"",""rssi"":""-76.7""},{""earfcn"":""3150"",""pci"":""199"",""rsrp"":""-107.2"",""rsrq"":""-17.8"",""rssi"":""-76.7""},{""earfcn"":""3150"",""pci"":""182"",""rsrp"":""-95.8"",""rsrq"":""-9.9"",""rssi"":""-76.7""},{""earfcn"":""1450"",""pci"":""214"",""rsrp"":""-87.6"",""rsrq"":""-12.6"",""rssi"":""-66.0""},{""earfcn"":""1450"",""pci"":""418"",""rsrp"":""-92.5"",""rsrq"":""-17.3"",""rssi"":""-66.0""},{""earfcn"":""1450"",""pci"":""395"",""rsrp"":""-88.6"",""rsrq"":""-13.4"",""rssi"":""-66.0""}]"
2026-05-07T13:01:17.985325Z,,,QMI,nsa,24201,33132,51474947,1450,395,-68.4,-9.3,-39.3,,,,643296,,,,,"[{""earfcn"":""300"",""pci"":""311"",""rsrp"":""-81.5"",""rsrq"":""-12.4"",""rssi"":""-60.0""},{""earfcn"":""300"",""pci"":""310"",""rsrp"":""-86.6"",""rsrq"":""-17.5"",""rssi"":""-60.0""},{""earfcn"":""300"",""pci"":""275"",""rsrp"":""-82.8"",""rsrq"":""-13.7"",""rssi"":""-59.9""}]"
2026-05-07T13:01:28.489627Z,,,QMI,lte,24201,33132,51474947,1450,395,-69.3,-8.7,-40.8,,,,,,,,,[]
2026-05-07T13:01:38.986281Z,,,QMI,lte,24201,33132,51474947,1450,395,-67.7,-9.4,-38.6,,,,,,,,,[]
2026-05-07T13:01:49.582010Z,,,QMI,lte,24201,33132,51474947,1450,395,-63.3,-9.2,-33.4,,,,,,,,,[]
